Source,Target,Type,Id,Label,Weight
539,19,Directed,2326,,1
539,20,Directed,2327,,1
539,24,Directed,2318,,1
539,30,Directed,2320,,1
539,54,Directed,2324,,1
539,56,Directed,2325,,1
539,57,Directed,2329,,1
539,510,Directed,2321,,1
539,536,Directed,2322,,1
540,17,Directed,2331,,1
540,20,Directed,2333,,1
540,122,Directed,2330,,1
540,126,Directed,2332,,1
541,17,Directed,2335,,1
541,122,Directed,2334,,1
541,126,Directed,2337,,1
541,410,Directed,2336,,1
542,17,Directed,2339,,1
542,122,Directed,2338,,1
542,126,Directed,2340,,1
543,17,Directed,2342,,1
543,122,Directed,2341,,1
543,126,Directed,2343,,1
544,17,Directed,2347,,1
544,18,Directed,2353,,1
544,20,Directed,2355,,1
544,122,Directed,2344,,1
544,124,Directed,2352,,1
544,125,Directed,2350,,1
544,126,Directed,2351,,1
544,286,Directed,2356,,1
544,346,Directed,2345,,1
544,384,Directed,2348,,1
544,386,Directed,2346,,1
544,410,Directed,2349,,1
544,450,Directed,2354,,1
545,17,Directed,2360,,1
545,18,Directed,2362,,1
545,122,Directed,2357,,1
545,123,Directed,2358,,1
545,124,Directed,2361,,1
545,386,Directed,2359,,1
546,5,Directed,7532,,1
546,108,Directed,7531,,1
547,24,Directed,2435,,1
548,24,Directed,2436,,1
548,45,Directed,2437,,1
548,57,Directed,2438,,1
549,286,Directed,2439,,1
551,2,Directed,2482,,1
551,552,Directed,2483,,1
552,4,Directed,2516,,1
552,5,Directed,2518,,1
552,6,Directed,2519,,1
552,20,Directed,2517,,1
552,525,Directed,2520,,1
552,567,Directed,2514,,1
552,568,Directed,2515,,1
553,20,Directed,2490,,1
553,43,Directed,2489,,1
553,56,Directed,2487,,1
553,59,Directed,2488,,1
553,554,Directed,2484,,1
553,555,Directed,2485,,1
553,556,Directed,2486,,1
553,557,Directed,2491,,1
554,5,Directed,2691,,1
554,20,Directed,2689,,1
554,56,Directed,2687,,1
554,59,Directed,2688,,1
554,68,Directed,2692,,1
554,108,Directed,2690,,1
554,555,Directed,2683,,1
554,556,Directed,2685,,1
554,597,Directed,2686,,1
554,600,Directed,2684,,1
555,5,Directed,2712,,1
555,20,Directed,2711,,1
555,597,Directed,2710,,1
556,20,Directed,2954,,1
556,56,Directed,2953,,1
556,554,Directed,2951,,1
556,555,Directed,2952,,1
557,20,Directed,3816,,1
557,56,Directed,3815,,1
558,27,Directed,2492,,1
559,5,Directed,2496,,1
559,133,Directed,2494,,1
559,552,Directed,2493,,1
559,560,Directed,2495,,1
560,564,Directed,3065,,1
561,5,Directed,2510,,1
561,12,Directed,2506,,1
561,20,Directed,2509,,1
561,54,Directed,2507,,1
561,55,Directed,2508,,1
561,118,Directed,2505,,1
561,133,Directed,2500,,1
561,153,Directed,2501,,1
561,471,Directed,2502,,1
561,472,Directed,2504,,1
561,560,Directed,2503,,1
561,562,Directed,2497,,1
561,563,Directed,2498,,1
561,564,Directed,2499,,1
562,8,Directed,2532,,1
562,56,Directed,2531,,1
562,566,Directed,2529,,1
562,571,Directed,2530,,1
563,56,Directed,2539,,1
563,566,Directed,2537,,1
563,571,Directed,2538,,1
564,5,Directed,2960,,1
564,20,Directed,2959,,1
564,44,Directed,2961,,1
565,79,Directed,2511,,1
566,44,Directed,2513,,1
566,552,Directed,2512,,1
567,5,Directed,2682,,1
569,8,Directed,2526,,1
569,20,Directed,2524,,1
569,106,Directed,2523,,1
569,525,Directed,2525,,1
569,552,Directed,2521,,1
569,566,Directed,2522,,1
570,57,Directed,2528,,1
570,569,Directed,2527,,1
571,8,Directed,2547,,1
571,20,Directed,2546,,1
571,56,Directed,2545,,1
571,552,Directed,2542,,1
571,574,Directed,2543,,1
571,576,Directed,2544,,1
572,573,Directed,2533,,1
573,3,Directed,2629,,1
573,586,Directed,2630,,1
573,588,Directed,2631,,1
573,589,Directed,2632,,1
573,590,Directed,2633,,1
574,8,Directed,2536,,1
574,20,Directed,2535,,1
574,56,Directed,2534,,1
575,57,Directed,2541,,1
575,563,Directed,2540,,1
576,562,Directed,2548,,1
576,575,Directed,2549,,1
577,8,Directed,2554,,1
577,20,Directed,2551,,1
577,56,Directed,2550,,1
577,68,Directed,2553,,1
577,231,Directed,2555,,1
577,402,Directed,2552,,1
578,8,Directed,2562,,1
578,20,Directed,2559,,1
578,56,Directed,2558,,1
578,68,Directed,2560,,1
578,69,Directed,2563,,1
578,157,Directed,2561,,1
578,563,Directed,2556,,1
578,579,Directed,2557,,1
578,580,Directed,2564,,1
579,20,Directed,2593,,1
579,55,Directed,2592,,1
580,20,Directed,7529,,1
581,8,Directed,2568,,1
581,20,Directed,2567,,1
581,56,Directed,2566,,1
581,231,Directed,2569,,1
581,563,Directed,2565,,1
582,55,Directed,2570,,1
582,56,Directed,2571,,1
583,8,Directed,2588,,1
583,12,Directed,2576,,1
583,14,Directed,2589,,1
583,19,Directed,2581,,1
583,20,Directed,2583,,1
583,54,Directed,2577,,1
583,55,Directed,2578,,1
583,56,Directed,2579,,1
583,62,Directed,2580,,1
583,68,Directed,2587,,1
583,106,Directed,2582,,1
583,118,Directed,2575,,1
583,206,Directed,2585,,1
583,231,Directed,2591,,1
583,402,Directed,2584,,1
583,525,Directed,2586,,1
583,562,Directed,2572,,1
583,563,Directed,2573,,1
583,580,Directed,2590,,1
583,584,Directed,2574,,1
584,4,Directed,2605,,1
584,5,Directed,2618,,1
584,6,Directed,2620,,1
584,8,Directed,2624,,1
584,12,Directed,2607,,1
584,14,Directed,2625,,1
584,19,Directed,2614,,1
584,20,Directed,2617,,1
584,27,Directed,2596,,1
584,54,Directed,2608,,1
584,55,Directed,2609,,1
584,56,Directed,2610,,1
584,62,Directed,2611,,1
584,68,Directed,2623,,1
584,79,Directed,2597,,1
584,106,Directed,2616,,1
584,118,Directed,2606,,1
584,133,Directed,2601,,1
584,138,Directed,2615,,1
584,188,Directed,2612,,1
584,189,Directed,2613,,1
584,206,Directed,2621,,1
584,402,Directed,2619,,1
584,471,Directed,2602,,1
584,525,Directed,2622,,1
584,560,Directed,2603,,1
584,561,Directed,2598,,1
584,564,Directed,2600,,1
584,568,Directed,2604,,1
584,569,Directed,2599,,1
585,8,Directed,2595,,1
585,20,Directed,2594,,1
586,5,Directed,2628,,1
586,56,Directed,2627,,1
586,587,Directed,2626,,1
587,5,Directed,2714,,1
587,20,Directed,2713,,1
587,95,Directed,2715,,1
588,5,Directed,2708,,1
588,56,Directed,2705,,1
588,106,Directed,2706,,1
588,263,Directed,2707,,1
588,587,Directed,2702,,1
588,589,Directed,2704,,1
588,603,Directed,2703,,1
589,263,Directed,2912,,1
589,587,Directed,2910,,1
589,637,Directed,2911,,1
590,5,Directed,2987,,1
590,20,Directed,2985,,1
590,23,Directed,2983,,1
590,56,Directed,2982,,1
590,59,Directed,2984,,1
590,263,Directed,2986,,1
590,587,Directed,2980,,1
590,603,Directed,2981,,1
591,2,Directed,2634,,1
591,3,Directed,2635,,1
591,4,Directed,2636,,1
591,5,Directed,2639,,1
591,6,Directed,2640,,1
591,20,Directed,2638,,1
591,59,Directed,2637,,1
591,95,Directed,2641,,1
591,96,Directed,2642,,1
592,2,Directed,2643,,1
592,5,Directed,2644,,1
592,6,Directed,2645,,1
593,2,Directed,2646,,1
593,4,Directed,2652,,1
593,5,Directed,2662,,1
593,6,Directed,2663,,1
593,12,Directed,2654,,1
593,20,Directed,2659,,1
593,56,Directed,2655,,1
593,59,Directed,2658,,1
593,118,Directed,2653,,1
593,188,Directed,2656,,1
593,189,Directed,2657,,1
593,320,Directed,2660,,1
593,473,Directed,2661,,1
593,551,Directed,2647,,1
593,552,Directed,2648,,1
593,591,Directed,2649,,1
593,592,Directed,2650,,1
593,594,Directed,2651,,1
594,4,Directed,2942,,1
594,5,Directed,2949,,1
594,12,Directed,2943,,1
594,19,Directed,2948,,1
594,56,Directed,2945,,1
594,188,Directed,2946,,1
594,189,Directed,2947,,1
594,642,Directed,2944,,1
595,20,Directed,2664,,1
596,5,Directed,2680,,1
596,20,Directed,2677,,1
596,27,Directed,2665,,1
596,42,Directed,2672,,1
596,56,Directed,2673,,1
596,59,Directed,2674,,1
596,66,Directed,2675,,1
596,263,Directed,2679,,1
596,266,Directed,2681,,1
596,554,Directed,2666,,1
596,555,Directed,2668,,1
596,556,Directed,2669,,1
596,588,Directed,2667,,1
596,590,Directed,2670,,1
596,597,Directed,2671,,1
596,598,Directed,2676,,1
596,599,Directed,2678,,1
597,5,Directed,3049,,1
597,20,Directed,3043,,1
597,42,Directed,3031,,1
597,43,Directed,3040,,1
597,56,Directed,3034,,1
597,59,Directed,3037,,1
597,61,Directed,3033,,1
597,64,Directed,3039,,1
597,68,Directed,3054,,1
597,188,Directed,3035,,1
597,199,Directed,3050,,1
597,206,Directed,3053,,1
597,263,Directed,3047,,1
597,266,Directed,3051,,1
597,285,Directed,3046,,1
597,318,Directed,3038,,1
597,324,Directed,3036,,1
597,450,Directed,3032,,1
597,451,Directed,3041,,1
597,452,Directed,3048,,1
597,598,Directed,3042,,1
597,650,Directed,3044,,1
597,651,Directed,3045,,1
597,652,Directed,3052,,1
598,5,Directed,3767,,1
598,59,Directed,3766,,1
599,5,Directed,3826,,1
599,20,Directed,3824,,1
599,56,Directed,3823,,1
599,199,Directed,3827,,1
599,266,Directed,3828,,1
599,650,Directed,3825,,1
600,20,Directed,2724,,1
600,68,Directed,2725,,1
601,5,Directed,2700,,1
601,20,Directed,2696,,1
601,43,Directed,2695,,1
601,56,Directed,2693,,1
601,64,Directed,2694,,1
601,263,Directed,2699,,1
601,266,Directed,2701,,1
601,285,Directed,2698,,1
601,602,Directed,2697,,1
602,20,Directed,3829,,1
602,263,Directed,3830,,1
603,5,Directed,2733,,1
603,59,Directed,2732,,1
604,59,Directed,2709,,1
605,3,Directed,2716,,1
605,586,Directed,2717,,1
605,588,Directed,2718,,1
605,589,Directed,2720,,1
605,590,Directed,2721,,1
605,606,Directed,2719,,1
605,607,Directed,2722,,1
606,5,Directed,2731,,1
606,20,Directed,2729,,1
606,56,Directed,2728,,1
606,263,Directed,2730,,1
606,590,Directed,2727,,1
606,603,Directed,2726,,1
607,3,Directed,3019,,1
607,5,Directed,3029,,1
607,6,Directed,3030,,1
607,20,Directed,3028,,1
607,56,Directed,3026,,1
607,59,Directed,3027,,1
607,118,Directed,3025,,1
607,152,Directed,3020,,1
607,586,Directed,3021,,1
607,588,Directed,3022,,1
607,589,Directed,3023,,1
607,590,Directed,3024,,1
608,20,Directed,2723,,1
609,5,Directed,2749,,1
609,8,Directed,2756,,1
609,20,Directed,2746,,1
609,44,Directed,2754,,1
609,56,Directed,2742,,1
609,57,Directed,2753,,1
609,59,Directed,2744,,1
609,68,Directed,2755,,1
609,69,Directed,2758,,1
609,106,Directed,2745,,1
609,188,Directed,2743,,1
609,195,Directed,2757,,1
609,199,Directed,2750,,1
609,206,Directed,2752,,1
609,208,Directed,2761,,1
609,231,Directed,2759,,1
609,263,Directed,2747,,1
609,287,Directed,2751,,1
609,471,Directed,2741,,1
609,473,Directed,2748,,1
609,586,Directed,2734,,1
609,588,Directed,2735,,1
609,589,Directed,2739,,1
609,590,Directed,2740,,1
609,603,Directed,2738,,1
609,605,Directed,2736,,1
609,606,Directed,2737,,1
609,610,Directed,2760,,1
610,12,Directed,7867,,1
610,20,Directed,7872,,1
610,54,Directed,7868,,1
610,77,Directed,7871,,1
610,84,Directed,7870,,1
610,118,Directed,7866,,1
610,189,Directed,7869,,1
610,356,Directed,7876,,1
610,1263,Directed,7874,,1
610,1318,Directed,7873,,1
610,1325,Directed,7875,,1
611,5,Directed,2767,,1
611,20,Directed,2766,,1
611,56,Directed,2765,,1
611,78,Directed,2762,,1
611,554,Directed,2764,,1
611,596,Directed,2763,,1
612,5,Directed,2773,,1
612,7,Directed,2774,,1
612,20,Directed,2772,,1
612,56,Directed,2771,,1
612,93,Directed,2768,,1
612,95,Directed,2775,,1
612,554,Directed,2770,,1
612,596,Directed,2769,,1
613,20,Directed,2780,,1
613,26,Directed,2776,,1
613,56,Directed,2779,,1
613,554,Directed,2778,,1
613,596,Directed,2777,,1
614,5,Directed,2788,,1
614,20,Directed,2787,,1
614,27,Directed,2781,,1
614,56,Directed,2786,,1
614,79,Directed,2782,,1
614,137,Directed,2783,,1
614,554,Directed,2785,,1
614,596,Directed,2784,,1
615,20,Directed,2794,,1
615,27,Directed,2789,,1
615,56,Directed,2793,,1
615,79,Directed,2790,,1
615,554,Directed,2792,,1
615,596,Directed,2791,,1
616,7,Directed,2800,,1
616,20,Directed,2799,,1
616,56,Directed,2798,,1
616,95,Directed,2801,,1
616,405,Directed,2795,,1
616,554,Directed,2797,,1
616,596,Directed,2796,,1
617,20,Directed,2806,,1
617,36,Directed,2802,,1
617,56,Directed,2805,,1
617,554,Directed,2804,,1
617,596,Directed,2803,,1
618,20,Directed,2811,,1
618,56,Directed,2810,,1
618,344,Directed,2807,,1
618,554,Directed,2809,,1
618,596,Directed,2808,,1
619,20,Directed,2816,,1
619,56,Directed,2815,,1
619,487,Directed,2812,,1
619,554,Directed,2814,,1
619,596,Directed,2813,,1
620,20,Directed,2822,,1
620,43,Directed,2821,,1
620,488,Directed,2817,,1
620,554,Directed,2818,,1
620,555,Directed,2819,,1
620,556,Directed,2820,,1
621,5,Directed,2829,,1
621,20,Directed,2827,,1
621,56,Directed,2826,,1
621,554,Directed,2823,,1
621,555,Directed,2824,,1
621,556,Directed,2825,,1
621,599,Directed,2828,,1
622,20,Directed,2833,,1
622,554,Directed,2830,,1
622,555,Directed,2831,,1
622,556,Directed,2832,,1
622,599,Directed,2834,,1
623,20,Directed,2838,,1
623,263,Directed,2839,,1
623,554,Directed,2835,,1
623,555,Directed,2836,,1
623,556,Directed,2837,,1
624,20,Directed,2843,,1
624,554,Directed,2840,,1
624,555,Directed,2841,,1
624,556,Directed,2842,,1
625,8,Directed,2848,,1
625,20,Directed,2847,,1
625,56,Directed,2846,,1
625,554,Directed,2845,,1
625,596,Directed,2844,,1
626,20,Directed,2855,,1
626,43,Directed,2854,,1
626,56,Directed,2852,,1
626,59,Directed,2853,,1
626,554,Directed,2850,,1
626,555,Directed,2851,,1
626,596,Directed,2849,,1
627,20,Directed,2861,,1
627,56,Directed,2859,,1
627,59,Directed,2860,,1
627,554,Directed,2857,,1
627,555,Directed,2858,,1
627,596,Directed,2856,,1
628,20,Directed,2865,,1
628,56,Directed,2864,,1
628,554,Directed,2863,,1
628,596,Directed,2862,,1
629,20,Directed,2869,,1
629,56,Directed,2868,,1
629,554,Directed,2867,,1
629,596,Directed,2866,,1
630,5,Directed,2874,,1
630,20,Directed,2873,,1
630,56,Directed,2872,,1
630,554,Directed,2871,,1
630,596,Directed,2870,,1
631,20,Directed,2879,,1
631,56,Directed,2878,,1
631,137,Directed,2875,,1
631,554,Directed,2877,,1
631,596,Directed,2876,,1
632,20,Directed,2884,,1
632,27,Directed,2880,,1
632,56,Directed,2883,,1
632,554,Directed,2882,,1
632,596,Directed,2881,,1
633,20,Directed,2888,,1
633,56,Directed,2887,,1
633,554,Directed,2886,,1
633,596,Directed,2885,,1
634,20,Directed,2892,,1
634,554,Directed,2889,,1
634,555,Directed,2890,,1
634,556,Directed,2891,,1
635,20,Directed,2896,,1
635,56,Directed,2895,,1
635,554,Directed,2894,,1
635,596,Directed,2893,,1
636,5,Directed,2906,,1
636,20,Directed,2904,,1
636,56,Directed,2900,,1
636,59,Directed,2902,,1
636,66,Directed,2903,,1
636,95,Directed,2908,,1
636,96,Directed,2909,,1
636,189,Directed,2901,,1
636,266,Directed,2907,,1
636,556,Directed,2898,,1
636,590,Directed,2899,,1
636,596,Directed,2897,,1
636,599,Directed,2905,,1
637,587,Directed,2950,,1
638,5,Directed,2915,,1
638,20,Directed,2914,,1
638,96,Directed,2916,,1
638,555,Directed,2913,,1
639,5,Directed,2921,,1
639,20,Directed,2920,,1
639,43,Directed,2919,,1
639,56,Directed,2918,,1
639,68,Directed,2923,,1
639,199,Directed,2922,,1
639,600,Directed,2917,,1
640,20,Directed,2928,,1
640,56,Directed,2927,,1
640,554,Directed,2924,,1
640,555,Directed,2925,,1
640,556,Directed,2926,,1
641,5,Directed,2937,,1
641,20,Directed,2934,,1
641,43,Directed,2933,,1
641,56,Directed,2930,,1
641,59,Directed,2932,,1
641,68,Directed,2939,,1
641,95,Directed,2940,,1
641,96,Directed,2941,,1
641,189,Directed,2931,,1
641,199,Directed,2938,,1
641,555,Directed,2929,,1
641,557,Directed,2935,,1
641,599,Directed,2936,,1
642,5,Directed,3414,,1
642,12,Directed,3394,,1
642,20,Directed,3407,,1
642,23,Directed,3400,,1
642,54,Directed,3395,,1
642,56,Directed,3398,,1
642,59,Directed,3401,,1
642,64,Directed,3402,,1
642,66,Directed,3405,,1
642,77,Directed,3403,,1
642,94,Directed,3397,,1
642,108,Directed,3412,,1
642,118,Directed,3393,,1
642,157,Directed,3423,,1
642,158,Directed,3424,,1
642,189,Directed,3399,,1
642,199,Directed,3415,,1
642,206,Directed,3421,,1
642,263,Directed,3411,,1
642,266,Directed,3416,,1
642,285,Directed,3410,,1
642,287,Directed,3420,,1
642,320,Directed,3413,,1
642,402,Directed,3417,,1
642,451,Directed,3404,,1
642,598,Directed,3406,,1
642,599,Directed,3409,,1
642,651,Directed,3408,,1
642,664,Directed,3390,,1
642,673,Directed,3391,,1
642,699,Directed,3392,,1
642,700,Directed,3396,,1
642,722,Directed,3418,,1
642,723,Directed,3419,,1
642,724,Directed,3422,,1
643,20,Directed,2958,,1
643,554,Directed,2955,,1
643,555,Directed,2956,,1
643,556,Directed,2957,,1
644,5,Directed,2964,,1
644,257,Directed,2965,,1
644,564,Directed,2963,,1
645,5,Directed,2992,,1
645,20,Directed,2991,,1
645,27,Directed,2988,,1
645,89,Directed,2989,,1
645,124,Directed,2990,,1
646,5,Directed,2997,,1
646,20,Directed,2995,,1
646,56,Directed,2993,,1
646,59,Directed,2994,,1
646,95,Directed,2998,,1
646,473,Directed,2996,,1
647,5,Directed,3006,,1
647,19,Directed,3003,,1
647,20,Directed,3005,,1
647,27,Directed,2999,,1
647,89,Directed,3000,,1
647,96,Directed,3007,,1
647,106,Directed,3004,,1
647,124,Directed,3001,,1
647,564,Directed,3002,,1
648,20,Directed,3016,,1
648,56,Directed,3015,,1
648,96,Directed,3018,,1
648,554,Directed,3011,,1
648,555,Directed,3013,,1
648,556,Directed,3014,,1
648,601,Directed,3012,,1
648,649,Directed,3017,,1
649,5,Directed,3861,,1
649,19,Directed,3850,,1
649,20,Directed,3856,,1
649,56,Directed,3845,,1
649,64,Directed,3849,,1
649,65,Directed,3851,,1
649,68,Directed,3863,,1
649,77,Directed,3852,,1
649,106,Directed,3855,,1
649,188,Directed,3847,,1
649,189,Directed,3848,,1
649,199,Directed,3862,,1
649,208,Directed,3864,,1
649,215,Directed,3853,,1
649,285,Directed,3858,,1
649,286,Directed,3860,,1
649,598,Directed,3854,,1
649,651,Directed,3857,,1
649,754,Directed,3846,,1
649,791,Directed,3859,,1
650,56,Directed,3809,,1
650,320,Directed,3812,,1
650,473,Directed,3813,,1
650,651,Directed,3810,,1
650,687,Directed,3814,,1
650,792,Directed,3811,,1
651,5,Directed,3821,,1
651,20,Directed,3819,,1
651,56,Directed,3817,,1
651,59,Directed,3818,,1
651,199,Directed,3822,,1
651,650,Directed,3820,,1
652,56,Directed,4094,,1
653,5,Directed,3057,,1
653,20,Directed,3056,,1
653,56,Directed,3055,,1
654,20,Directed,3062,,1
654,56,Directed,3061,,1
654,108,Directed,3064,,1
654,554,Directed,3058,,1
654,555,Directed,3059,,1
654,556,Directed,3060,,1
654,599,Directed,3063,,1
655,5,Directed,3067,,1
655,257,Directed,3068,,1
655,564,Directed,3066,,1
656,4,Directed,3085,,1
656,20,Directed,3088,,1
656,59,Directed,3087,,1
656,118,Directed,3086,,1
656,641,Directed,3084,,1
657,5,Directed,3103,,1
657,20,Directed,3100,,1
657,43,Directed,3099,,1
657,56,Directed,3097,,1
657,59,Directed,3098,,1
657,61,Directed,3096,,1
657,68,Directed,3105,,1
657,96,Directed,3106,,1
657,118,Directed,3094,,1
657,119,Directed,3095,,1
657,199,Directed,3104,,1
657,554,Directed,3089,,1
657,555,Directed,3090,,1
657,557,Directed,3101,,1
657,597,Directed,3092,,1
657,599,Directed,3102,,1
657,600,Directed,3091,,1
657,656,Directed,3093,,1
658,5,Directed,3108,,1
658,555,Directed,3107,,1
659,4,Directed,3244,,1
660,19,Directed,3116,,1
660,119,Directed,3115,,1
660,661,Directed,3114,,1
661,118,Directed,3245,,1
661,119,Directed,3246,,1
661,319,Directed,3247,,1
662,5,Directed,3127,,1
662,19,Directed,3125,,1
662,118,Directed,3123,,1
662,319,Directed,3126,,1
662,663,Directed,3124,,1
663,5,Directed,3566,,1
663,20,Directed,3565,,1
663,106,Directed,3564,,1
664,5,Directed,3134,,1
664,19,Directed,3132,,1
664,119,Directed,3131,,1
664,319,Directed,3133,,1
665,5,Directed,3142,,1
665,19,Directed,3140,,1
665,319,Directed,3141,,1
665,663,Directed,3139,,1
666,5,Directed,3144,,1
666,118,Directed,3143,,1
667,5,Directed,3145,,1
668,4,Directed,3148,,1
668,5,Directed,3152,,1
668,199,Directed,3153,,1
668,319,Directed,3151,,1
668,659,Directed,3147,,1
668,669,Directed,3146,,1
668,670,Directed,3149,,1
668,671,Directed,3150,,1
669,5,Directed,3160,,1
669,118,Directed,3159,,1
670,4,Directed,3493,,1
670,19,Directed,3495,,1
670,118,Directed,3494,,1
